Date,2y,Date,10y,Date,BankRate
20/05/2011,0.978,20/05/2011,3.345,28/04/2011,0.5
19/05/2011,1.013,19/05/2011,3.391,27/04/2011,0.5
18/05/2011,1.02,18/05/2011,3.386,26/04/2011,0.5
17/05/2011,0.985,17/05/2011,3.365,21/04/2011,0.5
16/05/2011,0.998,16/05/2011,3.383,20/04/2011,0.5
13/05/2011,0.989,13/05/2011,3.365,19/04/2011,0.5
12/05/2011,1.015,12/05/2011,3.377,18/04/2011,0.5
11/05/2011,1.063,11/05/2011,3.437,15/04/2011,0.5
10/05/2011,1.02,10/05/2011,3.379,14/04/2011,0.5
09/05/2011,0.993,09/05/2011,3.364,13/04/2011,0.5
06/05/2011,1.014,06/05/2011,3.383,12/04/2011,0.5
05/05/2011,1.023,05/05/2011,3.386,11/04/2011,0.5
04/05/2011,1.017,04/05/2011,3.379,08/04/2011,0.5
03/05/2011,1.022,03/05/2011,3.421,07/04/2011,0.5
02/05/2011,1.175,02/05/2011,3.452,06/04/2011,0.5
29/04/2011,1.204,29/04/2011,3.43,05/04/2011,0.5
28/04/2011,1.098,28/04/2011,3.483,04/04/2011,0.5
27/04/2011,1.185,27/04/2011,3.57,01/04/2011,0.5
26/04/2011,1.088,26/04/2011,3.485,31/03/2011,0.5
25/04/2011,1.123,25/04/2011,3.527,30/03/2011,0.5
22/04/2011,1.123,22/04/2011,3.527,29/03/2011,0.5
21/04/2011,1.124,21/04/2011,3.527,28/03/2011,0.5
20/04/2011,1.152,20/04/2011,3.576,25/03/2011,0.5
19/04/2011,1.149,19/04/2011,3.552,24/03/2011,0.5
18/04/2011,1.146,18/04/2011,3.556,23/03/2011,0.5
15/04/2011,1.2,15/04/2011,3.6,22/03/2011,0.5
14/04/2011,1.244,14/04/2011,3.689,21/03/2011,0.5
13/04/2011,1.259,13/04/2011,3.708,18/03/2011,0.5
12/04/2011,1.253,12/04/2011,3.699,17/03/2011,0.5
11/04/2011,1.391,11/04/2011,3.809,16/03/2011,0.5
08/04/2011,1.403,08/04/2011,3.808,15/03/2011,0.5
07/04/2011,1.372,07/04/2011,3.752,14/03/2011,0.5
06/04/2011,1.399,06/04/2011,3.763,11/03/2011,0.5
05/04/2011,1.442,05/04/2011,3.767,10/03/2011,0.5
04/04/2011,1.377,04/04/2011,3.722,09/03/2011,0.5
01/04/2011,1.379,01/04/2011,3.719,08/03/2011,0.5
31/03/2011,1.356,31/03/2011,3.689,07/03/2011,0.5
30/03/2011,1.317,30/03/2011,3.668,04/03/2011,0.5
29/03/2011,1.294,29/03/2011,3.629,03/03/2011,0.5
28/03/2011,1.265,28/03/2011,3.599,02/03/2011,0.5
25/03/2011,1.282,25/03/2011,3.611,01/03/2011,0.5
24/03/2011,1.26,24/03/2011,3.58,28/02/2011,0.5
23/03/2011,1.282,23/03/2011,3.554,25/02/2011,0.5
22/03/2011,1.298,22/03/2011,3.6,24/02/2011,0.5
21/03/2011,1.218,21/03/2011,3.526,23/02/2011,0.5
18/03/2011,1.185,18/03/2011,3.509,22/02/2011,0.5
17/03/2011,1.228,17/03/2011,3.546,21/02/2011,0.5
16/03/2011,1.17,16/03/2011,3.478,18/02/2011,0.5
15/03/2011,1.204,15/03/2011,3.527,17/02/2011,0.5
14/03/2011,1.231,14/03/2011,3.57,16/02/2011,0.5
11/03/2011,1.292,11/03/2011,3.547,15/02/2011,0.5
10/03/2011,1.351,10/03/2011,3.596,14/02/2011,0.5
09/03/2011,1.389,09/03/2011,3.662,11/02/2011,0.5
08/03/2011,1.386,08/03/2011,3.673,10/02/2011,0.5
07/03/2011,1.366,07/03/2011,3.633,09/02/2011,0.5
04/03/2011,1.394,04/03/2011,3.629,08/02/2011,0.5
03/03/2011,1.445,03/03/2011,3.715,07/02/2011,0.5
02/03/2011,1.391,02/03/2011,3.638,04/02/2011,0.5
01/03/2011,1.397,01/03/2011,3.622,03/02/2011,0.5
28/02/2011,1.397,28/02/2011,3.602,02/02/2011,0.5
25/02/2011,1.408,25/02/2011,3.616,01/02/2011,0.5
24/02/2011,1.454,24/02/2011,3.622,31/01/2011,0.5
23/02/2011,1.525,23/02/2011,3.669,28/01/2011,0.5
22/02/2011,1.5,22/02/2011,3.68,27/01/2011,0.5
21/02/2011,1.499,21/02/2011,3.733,26/01/2011,0.5
18/02/2011,1.527,18/02/2011,3.805,25/01/2011,0.5
17/02/2011,1.459,17/02/2011,3.761,24/01/2011,0.5
16/02/2011,1.499,16/02/2011,3.812,21/01/2011,0.5
15/02/2011,1.546,15/02/2011,3.852,20/01/2011,0.5
14/02/2011,1.521,14/02/2011,3.838,19/01/2011,0.5
11/02/2011,1.558,11/02/2011,3.868,18/01/2011,0.5
10/02/2011,1.555,10/02/2011,3.882,17/01/2011,0.5
09/02/2011,1.547,09/02/2011,3.872,14/01/2011,0.5
08/02/2011,1.529,08/02/2011,3.838,13/01/2011,0.5
07/02/2011,1.554,07/02/2011,3.833,12/01/2011,0.5
04/02/2011,1.518,04/02/2011,3.819,11/01/2011,0.5
03/02/2011,1.439,03/02/2011,3.779,10/01/2011,0.5
02/02/2011,1.497,02/02/2011,3.764,07/01/2011,0.5
01/02/2011,1.396,01/02/2011,3.707,06/01/2011,0.5
31/01/2011,1.299,31/01/2011,3.656,05/01/2011,0.5
28/01/2011,1.261,28/01/2011,3.65,04/01/2011,0.5
27/01/2011,1.276,27/01/2011,3.693,03/01/2011,0.5
26/01/2011,1.267,26/01/2011,3.692,31/12/2010,0.5
25/01/2011,1.188,25/01/2011,3.627,30/12/2010,0.5
24/01/2011,1.311,24/01/2011,3.671,29/12/2010,0.5
21/01/2011,1.343,21/01/2011,3.695,28/12/2010,0.5
20/01/2011,1.351,20/01/2011,3.688,27/12/2010,0.5
19/01/2011,1.3,19/01/2011,3.635,24/12/2010,0.5
18/01/2011,1.373,18/01/2011,3.659,23/12/2010,0.5
17/01/2011,1.341,17/01/2011,3.618,22/12/2010,0.5
14/01/2011,1.338,14/01/2011,3.609,21/12/2010,0.5
13/01/2011,1.318,13/01/2011,3.606,20/12/2010,0.5
12/01/2011,1.356,12/01/2011,3.644,17/12/2010,0.5
11/01/2011,1.295,11/01/2011,3.554,16/12/2010,0.5
10/01/2011,1.249,10/01/2011,3.513,15/12/2010,0.5
07/01/2011,1.202,07/01/2011,3.512,14/12/2010,0.5
06/01/2011,1.185,06/01/2011,3.529,13/12/2010,0.5
05/01/2011,1.198,05/01/2011,3.551,10/12/2010,0.5
04/01/2011,1.144,04/01/2011,3.462,09/12/2010,0.5
03/01/2011,1.1,03/01/2011,3.397,08/12/2010,0.5
31/12/2010,1.097,31/12/2010,3.396,07/12/2010,0.5
30/12/2010,1.173,30/12/2010,3.474,06/12/2010,0.5
29/12/2010,1.253,29/12/2010,3.571,03/12/2010,0.5
28/12/2010,1.224,28/12/2010,3.509,02/12/2010,0.5
27/12/2010,1.218,27/12/2010,3.504,01/12/2010,0.5
24/12/2010,1.23,24/12/2010,3.509,30/11/2010,0.5
23/12/2010,1.217,23/12/2010,3.499,29/11/2010,0.5
22/12/2010,1.218,22/12/2010,3.504,26/11/2010,0.5
21/12/2010,1.202,21/12/2010,3.506,25/11/2010,0.5
20/12/2010,1.173,20/12/2010,3.481,24/11/2010,0.5
17/12/2010,1.207,17/12/2010,3.557,23/11/2010,0.5
16/12/2010,1.24,16/12/2010,3.631,22/11/2010,0.5
15/12/2010,1.226,15/12/2010,3.62,19/11/2010,0.5
14/12/2010,1.214,14/12/2010,3.608,18/11/2010,0.5
13/12/2010,1.158,13/12/2010,3.552,17/11/2010,0.5
10/12/2010,1.111,10/12/2010,3.518,16/11/2010,0.5
09/12/2010,1.074,09/12/2010,3.493,15/11/2010,0.5
08/12/2010,1.109,08/12/2010,3.547,12/11/2010,0.5
07/12/2010,1.037,07/12/2010,3.459,11/11/2010,0.5
06/12/2010,1.003,06/12/2010,3.397,10/11/2010,0.5
03/12/2010,1.021,03/12/2010,3.413,09/11/2010,0.5
02/12/2010,1.017,02/12/2010,3.401,08/11/2010,0.5
01/12/2010,0.991,01/12/2010,3.361,05/11/2010,0.5
30/11/2010,0.913,30/11/2010,3.225,04/11/2010,0.5
29/11/2010,1,29/11/2010,3.338,03/11/2010,0.5
26/11/2010,1.021,26/11/2010,3.347,02/11/2010,0.5
25/11/2010,1.033,25/11/2010,3.363,01/11/2010,0.5
24/11/2010,1.006,24/11/2010,3.333,29/10/2010,0.5
23/11/2010,0.969,23/11/2010,3.262,28/10/2010,0.5
22/11/2010,1.039,22/11/2010,3.333,27/10/2010,0.5
19/11/2010,1.086,19/11/2010,3.386,26/10/2010,0.5
18/11/2010,1.127,18/11/2010,3.4,25/10/2010,0.5
17/11/2010,1.066,17/11/2010,3.272,22/10/2010,0.5
16/11/2010,1.09,16/11/2010,3.292,21/10/2010,0.5
15/11/2010,1.083,15/11/2010,3.266,20/10/2010,0.5
12/11/2010,1.055,12/11/2010,3.204,19/10/2010,0.5
11/11/2010,1.02,11/11/2010,3.155,18/10/2010,0.5
10/11/2010,0.765,10/11/2010,3.164,15/10/2010,0.5
09/11/2010,0.712,09/11/2010,3.032,14/10/2010,0.5
08/11/2010,0.693,08/11/2010,3.005,13/10/2010,0.5
05/11/2010,0.66,05/11/2010,2.977,12/10/2010,0.5
04/11/2010,0.647,04/11/2010,2.952,11/10/2010,0.5
03/11/2010,0.676,03/11/2010,2.997,08/10/2010,0.5
02/11/2010,0.689,02/11/2010,3.034,07/10/2010,0.5
01/11/2010,0.687,01/11/2010,3.046,06/10/2010,0.5
29/10/2010,0.677,29/10/2010,3.076,05/10/2010,0.5
28/10/2010,0.722,28/10/2010,3.15,04/10/2010,0.5
27/10/2010,0.715,27/10/2010,3.151,01/10/2010,0.5
26/10/2010,0.721,26/10/2010,3.06,30/09/2010,0.5
25/10/2010,0.649,25/10/2010,2.923,29/09/2010,0.5
22/10/2010,0.64,22/10/2010,2.951,28/09/2010,0.5
21/10/2010,0.598,21/10/2010,2.937,27/09/2010,0.5
20/10/2010,0.612,20/10/2010,2.987,24/09/2010,0.5
19/10/2010,0.646,19/10/2010,3.002,23/09/2010,0.5
18/10/2010,0.662,18/10/2010,2.963,22/09/2010,0.5
15/10/2010,0.669,15/10/2010,2.945,21/09/2010,0.5
14/10/2010,0.638,14/10/2010,2.88,20/09/2010,0.5
13/10/2010,0.64,13/10/2010,2.879,17/09/2010,0.5
12/10/2010,0.632,12/10/2010,2.848,16/09/2010,0.5
11/10/2010,0.631,11/10/2010,2.878,15/09/2010,0.5
08/10/2010,0.621,08/10/2010,2.866,14/09/2010,0.5
07/10/2010,0.649,07/10/2010,2.928,13/09/2010,0.5
06/10/2010,0.627,06/10/2010,2.895,10/09/2010,0.5
05/10/2010,0.662,05/10/2010,2.965,09/09/2010,0.5
04/10/2010,0.633,04/10/2010,2.933,08/09/2010,0.5
01/10/2010,0.65,01/10/2010,2.971,07/09/2010,0.5
30/09/2010,0.653,30/09/2010,2.95,06/09/2010,0.5
29/09/2010,0.632,29/09/2010,2.909,03/09/2010,0.5
28/09/2010,0.653,28/09/2010,2.934,02/09/2010,0.5
27/09/2010,0.659,27/09/2010,2.974,01/09/2010,0.5
24/09/2010,0.692,24/09/2010,3.042,31/08/2010,0.5
23/09/2010,0.639,23/09/2010,2.952,30/08/2010,0.5
22/09/2010,0.654,22/09/2010,2.974,27/08/2010,0.5
21/09/2010,0.711,21/09/2010,3.119,26/08/2010,0.5
20/09/2010,0.735,20/09/2010,3.152,25/08/2010,0.5
17/09/2010,0.716,17/09/2010,3.127,24/08/2010,0.5
16/09/2010,0.725,16/09/2010,3.143,23/08/2010,0.5
15/09/2010,0.691,15/09/2010,3.084,20/08/2010,0.5
14/09/2010,0.677,14/09/2010,3.055,19/08/2010,0.5
13/09/2010,0.728,13/09/2010,3.117,18/08/2010,0.5
10/09/2010,0.744,10/09/2010,3.125,17/08/2010,0.5
09/09/2010,0.69,09/09/2010,3.053,16/08/2010,0.5
08/09/2010,0.662,08/09/2010,2.989,13/08/2010,0.5
07/09/2010,0.655,07/09/2010,2.914,12/08/2010,0.5
06/09/2010,0.696,06/09/2010,2.982,11/08/2010,0.5
03/09/2010,0.717,03/09/2010,3.008,10/08/2010,0.5
02/09/2010,0.715,02/09/2010,2.962,09/08/2010,0.5
01/09/2010,0.693,01/09/2010,2.931,06/08/2010,0.5
31/08/2010,0.646,31/08/2010,2.832,05/08/2010,0.5
30/08/2010,0.668,30/08/2010,2.9,04/08/2010,0.5
27/08/2010,0.664,27/08/2010,2.901,03/08/2010,0.5
26/08/2010,0.651,26/08/2010,2.887,02/08/2010,0.5
25/08/2010,0.631,25/08/2010,2.843,30/07/2010,0.5
24/08/2010,0.598,24/08/2010,2.879,29/07/2010,0.5
23/08/2010,0.64,23/08/2010,2.971,28/07/2010,0.5
20/08/2010,0.641,20/08/2010,2.975,27/07/2010,0.5
19/08/2010,0.66,19/08/2010,3.007,26/07/2010,0.5
18/08/2010,0.686,18/08/2010,3.027,23/07/2010,0.5
17/08/2010,0.703,17/08/2010,3.063,22/07/2010,0.5
16/08/2010,0.689,16/08/2010,3.041,21/07/2010,0.5
13/08/2010,0.734,13/08/2010,3.122,20/07/2010,0.5
12/08/2010,0.72,12/08/2010,3.115,19/07/2010,0.5
11/08/2010,0.732,11/08/2010,3.143,16/07/2010,0.5
10/08/2010,0.774,10/08/2010,3.255,15/07/2010,0.5
09/08/2010,0.785,09/08/2010,3.242,14/07/2010,0.5
06/08/2010,0.776,06/08/2010,3.224,13/07/2010,0.5
05/08/2010,0.792,05/08/2010,3.236,12/07/2010,0.5
04/08/2010,0.796,04/08/2010,3.292,09/07/2010,0.5
03/08/2010,0.779,03/08/2010,3.275,08/07/2010,0.5
02/08/2010,0.798,02/08/2010,3.349,07/07/2010,0.5
30/07/2010,0.777,30/07/2010,3.325,06/07/2010,0.5
29/07/2010,0.842,29/07/2010,3.414,05/07/2010,0.5
28/07/2010,0.911,28/07/2010,3.486,02/07/2010,0.5
27/07/2010,0.947,27/07/2010,3.516,01/07/2010,0.5
26/07/2010,0.899,26/07/2010,3.454,30/06/2010,0.5
23/07/2010,0.865,23/07/2010,3.437,29/06/2010,0.5
22/07/2010,0.796,22/07/2010,3.361,28/06/2010,0.5
21/07/2010,0.793,21/07/2010,3.346,25/06/2010,0.5
20/07/2010,0.793,20/07/2010,3.354,24/06/2010,0.5
19/07/2010,0.774,19/07/2010,3.353,23/06/2010,0.5
16/07/2010,0.749,16/07/2010,3.332,22/06/2010,0.5
15/07/2010,0.778,15/07/2010,3.375,21/06/2010,0.5
14/07/2010,0.793,14/07/2010,3.398,18/06/2010,0.5
13/07/2010,0.772,13/07/2010,3.376,17/06/2010,0.5
12/07/2010,0.743,12/07/2010,3.336,16/06/2010,0.5
09/07/2010,0.741,09/07/2010,3.332,15/06/2010,0.5
08/07/2010,0.773,08/07/2010,3.373,14/06/2010,0.5
07/07/2010,0.766,07/07/2010,3.359,11/06/2010,0.5
06/07/2010,0.747,06/07/2010,3.346,10/06/2010,0.5
05/07/2010,0.744,05/07/2010,3.321,09/06/2010,0.5
02/07/2010,0.779,02/07/2010,3.354,08/06/2010,0.5
01/07/2010,0.755,01/07/2010,3.316,07/06/2010,0.5
30/06/2010,0.746,30/06/2010,3.355,04/06/2010,0.5
29/06/2010,0.784,29/06/2010,3.389,03/06/2010,0.5
28/06/2010,0.749,28/06/2010,3.376,02/06/2010,0.5
25/06/2010,0.728,25/06/2010,3.383,01/06/2010,0.5
24/06/2010,0.734,24/06/2010,3.389,31/05/2010,0.5
23/06/2010,0.77,23/06/2010,3.437,28/05/2010,0.5
22/06/2010,0.784,22/06/2010,3.457,27/05/2010,0.5
21/06/2010,0.86,21/06/2010,3.514,26/05/2010,0.5
18/06/2010,0.881,18/06/2010,3.544,25/05/2010,0.5
17/06/2010,0.843,17/06/2010,3.483,24/05/2010,0.5
16/06/2010,0.861,16/06/2010,3.536,21/05/2010,0.5
15/06/2010,0.87,15/06/2010,3.553,20/05/2010,0.5
14/06/2010,0.898,14/06/2010,3.546,19/05/2010,0.5
11/06/2010,0.815,11/06/2010,3.463,18/05/2010,0.5
10/06/2010,0.871,10/06/2010,3.56,17/05/2010,0.5
09/06/2010,0.82,09/06/2010,3.528,14/05/2010,0.5
08/06/2010,0.791,08/06/2010,3.469,13/05/2010,0.5
07/06/2010,0.817,07/06/2010,3.494,12/05/2010,0.5
04/06/2010,0.847,04/06/2010,3.513,11/05/2010,0.5
03/06/2010,0.904,03/06/2010,3.584,10/05/2010,0.5
02/06/2010,0.881,02/06/2010,3.547,07/05/2010,0.5
01/06/2010,0.898,01/06/2010,3.575,06/05/2010,0.5
31/05/2010,0.884,31/05/2010,3.581,05/05/2010,0.5
28/05/2010,0.884,28/05/2010,3.581,04/05/2010,0.5
27/05/2010,0.898,27/05/2010,3.613,03/05/2010,0.5
26/05/2010,0.881,26/05/2010,3.557,30/04/2010,0.5
25/05/2010,0.844,25/05/2010,3.469,29/04/2010,0.5
24/05/2010,0.889,24/05/2010,3.546,28/04/2010,0.5
21/05/2010,0.871,21/05/2010,3.55,27/04/2010,0.5
20/05/2010,0.848,20/05/2010,3.564,26/04/2010,0.5
19/05/2010,0.891,19/05/2010,3.661,23/04/2010,0.5
18/05/2010,0.925,18/05/2010,3.754,22/04/2010,0.5
17/05/2010,0.907,17/05/2010,3.742,21/04/2010,0.5
14/05/2010,0.927,14/05/2010,3.751,20/04/2010,0.5
13/05/2010,0.989,13/05/2010,3.841,19/04/2010,0.5
12/05/2010,1.047,12/05/2010,3.846,16/04/2010,0.5
11/05/2010,1.115,11/05/2010,3.886,15/04/2010,0.5
10/05/2010,1.14,10/05/2010,3.922,14/04/2010,0.5
07/05/2010,1.079,07/05/2010,3.831,13/04/2010,0.5
06/05/2010,1.076,06/05/2010,3.799,12/04/2010,0.5
05/05/2010,1.069,05/05/2010,3.817,09/04/2010,0.5
04/05/2010,1.093,04/05/2010,3.839,08/04/2010,0.5
03/05/2010,1.123,03/05/2010,3.907,07/04/2010,0.5
30/04/2010,1.13,30/04/2010,3.852,06/04/2010,0.5
29/04/2010,1.217,29/04/2010,3.95,01/04/2010,0.5
28/04/2010,1.208,28/04/2010,3.943,31/03/2010,0.5
27/04/2010,1.224,27/04/2010,3.963,30/03/2010,0.5
26/04/2010,1.288,26/04/2010,3.996,29/03/2010,0.5
23/04/2010,1.289,23/04/2010,4.044,26/03/2010,0.5
22/04/2010,1.23,22/04/2010,3.987,25/03/2010,0.5
21/04/2010,1.196,21/04/2010,4.02,24/03/2010,0.5
20/04/2010,1.159,20/04/2010,4.02,23/03/2010,0.5
19/04/2010,1.14,19/04/2010,3.991,22/03/2010,0.5
16/04/2010,1.13,16/04/2010,3.984,19/03/2010,0.5
15/04/2010,1.168,15/04/2010,4.035,18/03/2010,0.5
14/04/2010,1.158,14/04/2010,4.031,17/03/2010,0.5
13/04/2010,1.154,13/04/2010,4.017,16/03/2010,0.5
12/04/2010,1.185,12/04/2010,4.05,15/03/2010,0.5
09/04/2010,1.17,09/04/2010,4.045,12/03/2010,0.5
08/04/2010,1.151,08/04/2010,4.009,11/03/2010,0.5
07/04/2010,1.22,07/04/2010,4.06,10/03/2010,0.5
06/04/2010,1.22,06/04/2010,4.013,09/03/2010,0.5
05/04/2010,1.158,05/04/2010,3.923,08/03/2010,0.5
02/04/2010,1.159,02/04/2010,3.92,05/03/2010,0.5
01/04/2010,1.154,01/04/2010,3.922,04/03/2010,0.5
31/03/2010,1.157,31/03/2010,3.939,03/03/2010,0.5
30/03/2010,1.193,30/03/2010,3.99,02/03/2010,0.5
29/03/2010,1.172,29/03/2010,3.975,01/03/2010,0.5
26/03/2010,1.192,26/03/2010,4.037,26/02/2010,0.5
25/03/2010,1.196,25/03/2010,4.035,25/02/2010,0.5
24/03/2010,1.205,24/03/2010,3.979,24/02/2010,0.5
23/03/2010,1.182,23/03/2010,3.917,23/02/2010,0.5
22/03/2010,1.212,22/03/2010,3.922,22/02/2010,0.5
19/03/2010,1.245,19/03/2010,3.955,19/02/2010,0.5
18/03/2010,1.244,18/03/2010,3.983,18/02/2010,0.5
17/03/2010,1.22,17/03/2010,4.006,17/02/2010,0.5
16/03/2010,1.207,16/03/2010,4.026,16/02/2010,0.5
15/03/2010,1.212,15/03/2010,4.064,15/02/2010,0.5
12/03/2010,1.227,12/03/2010,4.098,12/02/2010,0.5
11/03/2010,1.254,11/03/2010,4.149,11/02/2010,0.5
10/03/2010,1.23,10/03/2010,4.075,10/02/2010,0.5
09/03/2010,1.238,09/03/2010,4.05,09/02/2010,0.5
08/03/2010,1.318,08/03/2010,4.099,08/02/2010,0.5
05/03/2010,1.116,05/03/2010,4.063,05/02/2010,0.5
04/03/2010,1.055,04/03/2010,4.003,04/02/2010,0.5
03/03/2010,1.084,03/03/2010,4.032,03/02/2010,0.5
02/03/2010,0.999,02/03/2010,4.02,02/02/2010,0.5
01/03/2010,1.002,01/03/2010,4.076,01/02/2010,0.5
26/02/2010,0.944,26/02/2010,4.031,29/01/2010,0.5
25/02/2010,0.963,25/02/2010,4.03,28/01/2010,0.5
24/02/2010,1.025,24/02/2010,4.076,27/01/2010,0.5
23/02/2010,1.067,23/02/2010,4.173,26/01/2010,0.5
22/02/2010,1.116,22/02/2010,4.23,25/01/2010,0.5
19/02/2010,1.149,19/02/2010,4.172,22/01/2010,0.5
18/02/2010,1.142,18/02/2010,4.098,21/01/2010,0.5
17/02/2010,1.152,17/02/2010,4.03,20/01/2010,0.5
16/02/2010,1.161,16/02/2010,4.036,19/01/2010,0.5
15/02/2010,1.194,15/02/2010,4.064,18/01/2010,0.5
12/02/2010,1.169,12/02/2010,4.042,15/01/2010,0.5
11/02/2010,1.209,11/02/2010,4.024,14/01/2010,0.5
10/02/2010,1.131,10/02/2010,3.926,13/01/2010,0.5
09/02/2010,1.222,09/02/2010,3.964,12/01/2010,0.5
08/02/2010,1.21,08/02/2010,3.947,11/01/2010,0.5
05/02/2010,1.146,05/02/2010,3.883,08/01/2010,0.5
04/02/2010,1.174,04/02/2010,3.897,07/01/2010,0.5
03/02/2010,1.205,03/02/2010,3.915,06/01/2010,0.5
02/02/2010,1.217,02/02/2010,3.913,05/01/2010,0.5
01/02/2010,1.234,01/02/2010,3.898,04/01/2010,0.5
29/01/2010,1.255,29/01/2010,3.911,31/12/2009,0.5
28/01/2010,1.281,28/01/2010,3.939,30/12/2009,0.5
27/01/2010,1.214,27/01/2010,3.882,29/12/2009,0.5
26/01/2010,1.196,26/01/2010,3.878,28/12/2009,0.5
25/01/2010,1.229,25/01/2010,3.909,24/12/2009,0.5
22/01/2010,1.246,22/01/2010,3.921,23/12/2009,0.5
21/01/2010,1.23,21/01/2010,3.926,22/12/2009,0.5
20/01/2010,1.329,20/01/2010,4.014,21/12/2009,0.5
19/01/2010,1.313,19/01/2010,4.026,18/12/2009,0.5
18/01/2010,1.216,18/01/2010,3.937,17/12/2009,0.5
15/01/2010,1.214,15/01/2010,3.938,16/12/2009,0.5
14/01/2010,1.232,14/01/2010,3.982,15/12/2009,0.5
13/01/2010,1.221,13/01/2010,3.959,14/12/2009,0.5
12/01/2010,1.189,12/01/2010,3.934,11/12/2009,0.5
11/01/2010,1.202,11/01/2010,3.98,10/12/2009,0.5
08/01/2010,1.265,08/01/2010,4.063,09/12/2009,0.5
07/01/2010,1.274,07/01/2010,4.052,08/12/2009,0.5
06/01/2010,1.295,06/01/2010,4.053,07/12/2009,0.5
05/01/2010,1.323,05/01/2010,4.016,04/12/2009,0.5
04/01/2010,1.31,04/01/2010,3.964,03/12/2009,0.5
01/01/2010,1.315,01/01/2010,4.015,02/12/2009,0.5
31/12/2009,1.315,31/12/2009,4.015,01/12/2009,0.5
30/12/2009,1.358,30/12/2009,4.066,30/11/2009,0.5
29/12/2009,1.38,29/12/2009,4.082,27/11/2009,0.5
28/12/2009,1.328,28/12/2009,3.996,26/11/2009,0.5
25/12/2009,1.323,25/12/2009,3.995,25/11/2009,0.5
24/12/2009,1.324,24/12/2009,3.996,24/11/2009,0.5
23/12/2009,1.313,23/12/2009,3.992,23/11/2009,0.5
22/12/2009,1.243,22/12/2009,3.908,20/11/2009,0.5
21/12/2009,1.198,21/12/2009,3.864,19/11/2009,0.5
18/12/2009,1.121,18/12/2009,3.776,18/11/2009,0.5
17/12/2009,1.182,17/12/2009,3.847,17/11/2009,0.5
16/12/2009,1.23,16/12/2009,3.885,16/11/2009,0.5
15/12/2009,1.25,15/12/2009,3.894,13/11/2009,0.5
14/12/2009,1.198,14/12/2009,3.832,12/11/2009,0.5
11/12/2009,1.227,11/12/2009,3.859,11/11/2009,0.5
10/12/2009,1.169,10/12/2009,3.808,10/11/2009,0.5
09/12/2009,1.116,09/12/2009,3.666,09/11/2009,0.5
08/12/2009,1.149,08/12/2009,3.696,06/11/2009,0.5
07/12/2009,1.177,07/12/2009,3.694,05/11/2009,0.5
04/12/2009,1.204,04/12/2009,3.709,04/11/2009,0.5
03/12/2009,1.149,03/12/2009,3.627,03/11/2009,0.5
02/12/2009,1.151,02/12/2009,3.591,02/11/2009,0.5
01/12/2009,1.15,01/12/2009,3.547,30/10/2009,0.5
30/11/2009,1.175,30/11/2009,3.523,29/10/2009,0.5
27/11/2009,1.2,27/11/2009,3.545,28/10/2009,0.5
26/11/2009,1.173,26/11/2009,3.53,27/10/2009,0.5
25/11/2009,1.22,25/11/2009,3.634,26/10/2009,0.5
24/11/2009,1.239,24/11/2009,3.655,23/10/2009,0.5
23/11/2009,1.238,23/11/2009,3.665,22/10/2009,0.5
20/11/2009,1.24,20/11/2009,3.638,21/10/2009,0.5
19/11/2009,1.257,19/11/2009,3.659,20/10/2009,0.5
18/11/2009,1.268,18/11/2009,3.681,19/10/2009,0.5
17/11/2009,1.285,17/11/2009,3.672,16/10/2009,0.5
16/11/2009,1.345,16/11/2009,3.748,15/10/2009,0.5
13/11/2009,1.336,13/11/2009,3.795,14/10/2009,0.5
12/11/2009,1.293,12/11/2009,3.778,13/10/2009,0.5
11/11/2009,0.715,11/11/2009,3.755,12/10/2009,0.5
10/11/2009,0.765,10/11/2009,3.792,09/10/2009,0.5
09/11/2009,0.766,09/11/2009,3.835,08/10/2009,0.5
06/11/2009,0.83,06/11/2009,3.885,07/10/2009,0.5
05/11/2009,0.893,05/11/2009,3.854,06/10/2009,0.5
04/11/2009,0.906,04/11/2009,3.792,05/10/2009,0.5
03/11/2009,0.888,03/11/2009,3.722,02/10/2009,0.5
02/11/2009,0.904,02/11/2009,3.663,01/10/2009,0.5
30/10/2009,0.857,30/10/2009,3.619,30/09/2009,0.5
29/10/2009,0.902,29/10/2009,3.673,29/09/2009,0.5
28/10/2009,0.838,28/10/2009,3.607,28/09/2009,0.5
27/10/2009,0.826,27/10/2009,3.61,25/09/2009,0.5
26/10/2009,0.913,26/10/2009,3.697,24/09/2009,0.5
23/10/2009,0.908,23/10/2009,3.675,23/09/2009,0.5
22/10/2009,0.963,22/10/2009,3.707,22/09/2009,0.5
21/10/2009,0.974,21/10/2009,3.707,21/09/2009,0.5
20/10/2009,0.817,20/10/2009,3.539,18/09/2009,0.5
19/10/2009,0.876,19/10/2009,3.605,17/09/2009,0.5
16/10/2009,0.876,16/10/2009,3.599,16/09/2009,0.5
15/10/2009,0.863,15/10/2009,3.569,15/09/2009,0.5
14/10/2009,0.834,14/10/2009,3.498,14/09/2009,0.5
13/10/2009,0.788,13/10/2009,3.402,11/09/2009,0.5
12/10/2009,0.746,12/10/2009,3.381,10/09/2009,0.5
09/10/2009,0.808,09/10/2009,3.453,09/09/2009,0.5
08/10/2009,0.707,08/10/2009,3.356,08/09/2009,0.5
07/10/2009,0.731,07/10/2009,3.385,07/09/2009,0.5
